MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalBath,TotalPorchSF,TotalSF,Age,RemodAfter,AgeRemod,AgeSold,AgeSoldBefore,Age_Garage,Age_Garage_Sold
20,RL,70.04995836802665,14781,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,8,5,2001,2002,Hip,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1753,1753,Ex,1787,0,1787,0,0,2,0,3,Gd,7,Typ,1,TA,Attchd,2001.0,RFn,3,748,TA,TA,Y,198,150,0,0,0,No Fence,No MiscFeature,8,2006,WD,Normal,275000,2.0,150,3540,9,1,8,4,5,9.0,5.0
20,RL,75.0,10215,Reg,Bnk,Inside,Gtl,Edwards,Norm,1Fam,1Story,4,5,1954,1954,Hip,Wd Sdng,Wd Sdng,BrkFace,132.0,TA,TA,PConc,TA,TA,No,ALQ,492,Unf,0,372,864,Ex,948,0,948,0,0,1,0,3,TA,5,Typ,0,No Fireplace,Attchd,1954.0,Unf,1,248,TA,TA,Y,0,0,0,0,0,No Fence,No MiscFeature,2,2007,WD,Normal,111000,1.0,0,1812,56,0,56,3,53,56.0,53.0
20,RL,70.0,8400,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,3,1957,1957,Hip,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,189,Rec,661,628,1478,Gd,1478,0,1478,1,0,1,1,3,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,2,442,TA,TA,Y,114,0,0,0,216,No Fence,No MiscFeature,6,2009,WD,Normal,156500,2.5,216,2956,53,0,53,1,52,53.0,52.0
20,RL,70.04995836802665,6627,IR1,Lvl,Corner,Gtl,BrkSide,Feedr,1Fam,1Story,3,6,1949,1950,Hip,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,No Basement,No Basement,No Basement,No Basement,0,No Basement,0,0,0,TA,720,0,720,0,0,1,0,2,TA,4,Typ,0,No Fireplace,Detchd,1955.0,Unf,1,287,TA,Fa,Y,0,0,0,0,0,No Fence,No MiscFeature,7,2008,WD,Normal,72500,1.0,0,720,61,1,60,2,59,55.0,53.0
60,RL,107.0,10186,IR1,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,7,5,1992,1992,Gable,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,674,Unf,0,76,750,Ex,1061,862,1923,1,0,2,1,3,Gd,8,Typ,1,TA,Attchd,1992.0,RFn,2,564,TA,TA,Y,240,39,0,0,0,No Fence,No MiscFeature,6,2010,WD,Normal,190000,3.5,39,2673,18,0,18,0,18,18.0,18.0
30,RL,50.0,5330,Reg,HLS,Inside,Gtl,BrkSide,Norm,1Fam,1Story,4,7,1940,1950,Hip,VinylSd,VinylSd,None,0.0,Fa,TA,CBlock,TA,TA,No,LwQ,280,Unf,0,140,420,Gd,708,0,708,0,0,1,0,2,Fa,5,Typ,0,No Fireplace,No Garage,1900.0,No Garage,0,0,No Garage,No Garage,Y,164,0,0,0,0,No Fence,No MiscFeature,12,2009,WD,Normal,82500,1.0,0,1128,70,10,60,1,69,110.0,109.0
20,RL,75.0,9986,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,BrkFace,428.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1795,1795,Ex,1795,0,1795,0,0,2,0,2,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3,895,TA,TA,Y,0,49,0,0,0,No Fence,No MiscFeature,2,2007,New,Partial,147000,2.0,49,3590,4,1,3,3,1,3.0,0.0
30,RM,40.0,3636,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1Story,4,4,1922,1950,Gable,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,796,796,Fa,796,0,796,0,0,1,0,2,TA,5,Typ,0,No Fireplace,No Garage,1900.0,No Garage,0,0,No Garage,No Garage,N,0,0,100,0,0,MnPrv,No MiscFeature,1,2008,WD,Normal,55000,1.0,100,1592,88,28,60,2,86,110.0,108.0
30,RH,70.0,4270,Reg,Bnk,Inside,Mod,Edwards,Norm,1Fam,1Story,3,6,1931,2006,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,544,Unf,0,0,544,Ex,774,0,774,0,0,1,0,3,Gd,6,Typ,0,No Fireplace,No Garage,1900.0,No Garage,0,0,No Garage,No Garage,Y,0,0,286,0,0,No Fence,No MiscFeature,5,2007,WD,Normal,79000,1.0,286,1318,79,75,4,3,76,110.0,107.0
20,RL,60.0,6600,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,1Story,5,9,1982,2008,Gable,VinylSd,VinylSd,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,641,Unf,0,175,816,Ex,816,0,816,0,1,1,0,3,Gd,5,Typ,1,Ex,Attchd,1982.0,Unf,1,264,TA,TA,Y,0,0,0,0,0,MnPrv,No MiscFeature,10,2008,WD,Normal,130500,1.5,0,1632,28,26,2,2,26,28.0,26.0
50,RM,60.0,10440,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,BrkFace,Wd Sdng,None,0.0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,493,Unf,0,1017,1510,Ex,1584,1208,2792,0,0,2,0,5,TA,8,Mod,2,TA,Detchd,1920.0,Unf,2,520,Fa,TA,Y,0,300,0,0,480,MnPrv,Shed,6,2008,WD,Normal,256000,2.0,780,4302,90,30,60,2,88,90.0,88.0
60,RL,63.0,9084,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,7,5,1998,1998,Hip,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,935,935,Gd,955,677,1632,0,0,2,1,3,TA,8,Typ,1,TA,Attchd,1998.0,Fin,2,462,TA,TA,Y,0,28,0,0,0,No Fence,No MiscFeature,6,2006,WD,Normal,176500,2.5,28,2567,12,0,12,4,8,12.0,8.0
20,RL,85.0,10000,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,2006,2006,Hip,VinylSd,VinylSd,Stone,410.0,Gd,TA,PConc,Gd,Gd,Av,Unf,0,Unf,0,1588,1588,Ex,1588,0,1588,0,0,2,0,3,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3,825,TA,TA,Y,144,45,0,0,0,No Fence,No MiscFeature,12,2007,WD,Normal,227000,2.0,45,3176,4,0,4,3,1,4.0,1.0
80,RL,55.0,10780,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,SLvl,5,5,1976,1976,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,483,Unf,0,428,911,Gd,954,0,954,0,0,1,0,3,TA,6,Typ,0,No Fireplace,Detchd,1976.0,Unf,2,576,TA,TA,Y,0,0,0,0,0,No Fence,No MiscFeature,7,2006,WD,Normal,132500,1.0,0,1865,34,0,34,4,30,34.0,30.0
20,RL,67.0,8877,Reg,Lvl,Inside,Mod,Edwards,Norm,1Fam,1Story,4,6,1938,1958,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,690,Unf,0,126,816,Ex,816,0,816,1,0,1,0,2,TA,3,Typ,1,Gd,Detchd,1958.0,Unf,1,288,Fa,Fa,Y,0,0,0,0,0,No Fence,No MiscFeature,5,2009,WD,Normal,100000,2.0,0,1632,72,20,52,1,71,52.0,51.0
50,RM,60.0,7200,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,803,803,Ex,803,557,1360,0,0,1,1,2,Gd,6,Typ,0,No Fireplace,Detchd,1951.0,Unf,1,297,TA,TA,Y,0,65,190,0,0,MnPrv,No MiscFeature,7,2006,WD,Normal,125500,1.5,255,2163,72,57,15,4,68,59.0,55.0
160,RM,24.0,2368,Reg,Lvl,Inside,Gtl,BrDale,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,HdBoard,HdBoard,None,312.0,TA,TA,CBlock,TA,TA,No,LwQ,765,Unf,0,0,765,TA,765,600,1365,0,0,1,1,3,TA,7,Min1,0,No Fireplace,Attchd,1970.0,Unf,2,440,TA,TA,Y,0,36,0,0,0,No Fence,No MiscFeature,5,2009,WD,Normal,125000,1.5,36,2130,40,0,40,1,39,40.0,39.0
20,RL,80.0,9650,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,6,5,1977,1977,Gable,Plywood,Plywood,BrkFace,360.0,TA,TA,CBlock,Gd,TA,No,ALQ,686,Unf,0,664,1350,TA,1334,0,1334,0,1,2,0,2,TA,6,Typ,1,TA,Attchd,1977.0,RFn,2,630,TA,TA,Y,0,16,0,0,0,No Fence,No MiscFeature,4,2009,WD,Normal,167900,2.5,16,2684,33,0,33,1,32,33.0,32.0
90,RL,87.0,9246,IR1,Lvl,Inside,Gtl,NWAmes,Feedr,Duplex,1Story,5,5,1973,1973,Gable,Plywood,Plywood,BrkFace,564.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1656,1656,TA,1656,0,1656,0,0,2,0,4,TA,8,Typ,0,No Fireplace,Detchd,1973.0,Unf,2,506,TA,TA,Y,0,211,0,0,0,No Fence,No MiscFeature,11,2008,WD,Normal,135000,2.0,211,3312,37,0,37,2,35,37.0,35.0
30,RM,150.0,4118,IR1,Bnk,Corner,Mod,OldTown,Feedr,1Fam,1Story,4,4,1941,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,693,693,Fa,693,0,693,0,0,1,0,2,Fa,4,Typ,0,No Fireplace,No Garage,1900.0,No Garage,0,0,No Garage,No Garage,N,0,20,0,0,0,No Fence,No MiscFeature,3,2006,WD,Normal,52500,1.0,20,1386,69,9,60,4,65,110.0,106.0
60,RL,95.0,13450,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,700,Unf,0,216,916,Ex,920,941,1861,1,0,2,1,3,Gd,8,Typ,0,No Fireplace,BuiltIn,2002.0,RFn,2,492,TA,TA,Y,146,91,0,0,0,No Fence,No MiscFeature,6,2006,WD,Normal,200000,3.5,91,2777,8,0,8,4,4,8.0,4.0
20,RL,120.0,9560,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,1Story,5,7,1972,1972,Hip,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,360,Unf,0,504,864,Ex,864,0,864,0,0,1,0,3,TA,5,Typ,0,No Fireplace,Attchd,1972.0,RFn,1,288,TA,TA,Y,0,0,0,0,0,No Fence,No MiscFeature,6,2006,WD,Normal,128500,1.0,0,1728,38,0,38,4,34,38.0,34.0
20,RL,70.0,8294,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,4,5,1971,1971,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,858,858,TA,872,0,872,0,0,1,0,3,TA,5,Typ,0,No Fireplace,Detchd,1974.0,Unf,3,480,TA,TA,Y,0,0,0,0,0,GdWo,No MiscFeature,6,2007,WD,Normal,123000,1.0,0,1730,39,0,39,3,36,36.0,33.0
20,RL,66.0,13695,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,1Fam,1Story,6,5,2003,2004,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,814,Unf,0,300,1114,Ex,1114,0,1114,1,0,1,0,3,Gd,6,Typ,0,No Fireplace,Detchd,2004.0,Unf,2,576,TA,TA,Y,0,78,0,0,0,No Fence,No MiscFeature,7,2008,WD,Normal,155000,2.0,78,2228,7,1,6,2,5,6.0,4.0
60,RL,70.04995836802665,9375,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,8,5,2002,2002,Gable,VinylSd,VinylSd,BrkFace,149.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1284,1284,Ex,1284,885,2169,0,0,2,1,3,Gd,7,Typ,1,Gd,Attchd,2002.0,RFn,2,647,TA,TA,Y,192,87,0,0,0,No Fence,No MiscFeature,8,2007,WD,Normal,228500,2.5,87,3453,8,0,8,3,5,8.0,5.0
50,RL,57.0,7558,Reg,Bnk,Inside,Gtl,Crawfor,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,BrkFace,Stone,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,896,896,Gd,1172,741,1913,0,0,1,1,3,TA,9,Typ,1,TA,Detchd,1929.0,Unf,2,342,Fa,Fa,Y,0,0,0,0,0,No Fence,No MiscFeature,3,2009,WD,Normal,177000,1.5,0,2809,82,22,60,1,81,81.0,80.0
60,RL,85.0,11103,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,728,Ex,728,728,1456,0,0,2,1,3,Gd,8,Typ,1,TA,Attchd,2006.0,Fin,2,440,TA,TA,Y,0,0,0,0,0,No Fence,No MiscFeature,7,2007,New,Partial,155835,2.5,0,2184,4,0,4,3,1,4.0,1.0
30,RM,50.0,6000,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,4,4,1920,1950,Hip,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,250,Unf,0,710,960,Gd,960,0,960,0,0,1,0,2,Fa,5,Typ,0,No Fireplace,Detchd,1997.0,Unf,1,308,TA,TA,Y,0,0,168,0,0,No Fence,No MiscFeature,7,2007,WD,Normal,108500,1.0,168,1920,90,30,60,3,87,13.0,10.0
20,RL,70.04995836802665,20781,IR2,Lvl,CulDSac,Gtl,NWAmes,PosN,1Fam,1Story,7,7,1968,2003,Hip,BrkFace,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,297,Rec,68,1203,1568,TA,2156,0,2156,0,0,2,0,3,TA,9,Typ,1,Gd,Attchd,1968.0,RFn,2,508,Gd,TA,Y,0,80,0,290,0,No Fence,No MiscFeature,6,2006,WD,Normal,262500,2.0,370,3724,42,35,7,4,38,42.0,38.0
20,RL,93.0,15306,IR1,HLS,Corner,Gtl,Timber,Norm,1Fam,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,Stone,100.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,80,Unf,0,1652,1732,Ex,1776,0,1776,1,0,2,0,3,Gd,7,Typ,1,Gd,Attchd,2006.0,Fin,3,712,TA,TA,Y,0,0,0,0,0,No Fence,No MiscFeature,5,2007,New,Partial,283463,3.0,0,3508,4,1,3,3,1,4.0,1.0
20,RL,70.04995836802665,16196,IR3,Low,Inside,Gtl,SawyerW,Norm,1Fam,1Story,7,5,1998,1998,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1443,Unf,0,39,1482,Ex,1494,0,1494,1,0,2,0,3,Gd,5,Typ,1,Fa,Attchd,1998.0,RFn,2,514,TA,TA,Y,402,25,0,0,0,No Fence,No MiscFeature,8,2007,WD,Normal,215000,3.0,25,2976,12,0,12,3,9,12.0,9.0
70,RM,50.0,5250,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,8,5,1900,1987,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,Fa,No,LwQ,259,Unf,0,425,684,Fa,938,1215,2358,0,0,2,0,4,TA,8,Typ,0,No Fireplace,No Garage,1900.0,No Garage,0,0,No Garage,No Garage,Y,0,54,20,0,0,No Fence,No MiscFeature,12,2008,WD,Normal,122000,2.0,74,2837,110,87,23,2,108,110.0,108.0
90,RL,91.0,11643,Reg,Lvl,Inside,Gtl,NAmes,Artery,Duplex,2Story,5,5,1969,1969,Gable,MetalSd,MetalSd,BrkFace,368.0,TA,TA,CBlock,TA,TA,No,LwQ,500,Unf,0,748,1248,TA,1338,1296,2634,1,1,2,2,6,TA,12,Typ,0,No Fireplace,Detchd,1969.0,Unf,3,968,TA,TA,Y,0,0,0,0,0,No Fence,No MiscFeature,8,2009,WD,Normal,200000,4.5,0,3882,41,0,41,1,40,41.0,40.0
60,RL,70.0,9247,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,2Story,6,6,1962,1962,Gable,HdBoard,HdBoard,BrkFace,318.0,TA,TA,CBlock,TA,TA,No,Rec,319,Unf,0,539,858,Ex,858,858,1716,0,0,1,1,4,TA,8,Typ,1,Gd,Attchd,1962.0,Fin,2,490,TA,TA,Y,0,84,0,0,120,No Fence,No MiscFeature,3,2008,WD,Normal,171000,1.5,204,2574,48,0,48,2,46,48.0,46.0
50,RM,50.0,6000,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,MetalSd,MetalSd,None,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,698,698,TA,786,390,1176,0,0,1,0,2,TA,4,Typ,0,No Fireplace,Detchd,1999.0,Unf,2,624,TA,TA,N,210,0,0,0,0,No Fence,No MiscFeature,7,2009,WD,Normal,134900,1.0,0,1874,73,63,10,1,72,11.0,10.0
50,RL,56.0,14720,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,VinylSd,VinylSd,BrkFace,579.0,Gd,TA,PConc,Gd,TA,Av,GLQ,816,Unf,0,1217,2033,Ex,2053,1185,3238,1,0,2,1,4,Gd,9,Typ,1,Ex,Attchd,1996.0,Fin,3,666,TA,TA,Y,283,86,0,0,0,No Fence,No MiscFeature,3,2010,WD,Normal,410000,3.5,86,5271,15,1,14,0,15,14.0,14.0
60,RL,70.04995836802665,10316,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2000,2000,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,735,Unf,0,257,992,Ex,992,873,1865,1,0,2,1,3,Gd,7,Typ,1,TA,Attchd,2000.0,RFn,3,839,TA,TA,Y,0,184,0,0,0,No Fence,No MiscFeature,6,2008,WD,Normal,235000,3.5,184,2857,10,0,10,2,8,10.0,8.0
80,RL,102.0,10192,IR1,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,SLvl,7,6,1968,1992,Gable,MetalSd,MetalSd,BrkFace,143.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,570,570,Gd,1222,698,1920,0,0,3,0,4,Gd,8,Typ,1,TA,Attchd,1968.0,RFn,2,487,TA,TA,Y,0,98,0,0,0,GdPrv,No MiscFeature,9,2006,WD,Normal,170000,3.0,98,2490,42,24,18,4,38,42.0,38.0
20,RL,70.04995836802665,9477,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,5,1966,1966,Gable,HdBoard,HdBoard,BrkFace,65.0,TA,TA,CBlock,TA,TA,No,Rec,340,Unf,0,524,864,TA,892,0,892,0,0,1,0,3,TA,5,Typ,0,No Fireplace,Attchd,1966.0,RFn,1,264,TA,TA,Y,0,0,0,0,0,GdWo,No MiscFeature,10,2008,WD,Normal,110000,1.0,0,1756,44,0,44,2,42,44.0,42.0
20,RL,70.04995836802665,12537,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,1Fam,1Story,5,6,1971,2008,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,734,Unf,0,344,1078,Ex,1078,0,1078,1,0,1,1,3,TA,6,Typ,1,Fa,Attchd,1971.0,Fin,2,500,TA,TA,Y,0,0,0,0,0,No Fence,No MiscFeature,4,2010,WD,Normal,149900,2.5,0,2156,39,37,2,0,39,39.0,39.0
160,FV,70.04995836802665,2117,Reg,Lvl,Inside,Gtl,Somerst,Norm,Twnhs,2Story,6,5,2000,2000,Gable,MetalSd,MetalSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,GLQ,378,Unf,0,378,756,Ex,769,804,1573,0,0,2,1,3,Gd,5,Typ,0,No Fireplace,Detchd,2000.0,Unf,2,440,TA,TA,Y,0,32,0,0,0,No Fence,No MiscFeature,6,2010,WD,Normal,177500,2.5,32,2329,10,0,10,0,10,10.0,10.0
20,RL,129.0,16737,Reg,Lvl,FR3,Gtl,NridgHt,Norm,1Fam,1Story,9,5,2004,2005,Hip,VinylSd,VinylSd,BrkFace,66.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1447,Unf,0,533,1980,Ex,1980,0,1980,1,0,2,0,3,Ex,8,Typ,1,Gd,Attchd,2004.0,Fin,3,770,TA,TA,Y,194,45,0,0,0,No Fence,No MiscFeature,9,2006,WD,Normal,315000,3.0,45,3960,6,1,5,4,2,6.0,2.0
70,RL,51.0,9842,Reg,Lvl,Inside,Gtl,SWISU,Feedr,1Fam,2Story,5,6,1921,1998,Gable,MetalSd,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,612,612,Ex,990,1611,2601,0,0,3,1,4,TA,8,Typ,0,No Fireplace,BuiltIn,1998.0,RFn,2,621,TA,TA,Y,183,0,300,0,0,No Fence,No MiscFeature,5,2008,WD,Normal,189000,3.5,300,3213,89,77,12,2,87,12.0,10.0
20,RL,124.0,16158,IR1,Low,Inside,Mod,StoneBr,Norm,1Fam,1Story,7,5,2005,2005,Hip,VinylSd,VinylSd,Stone,16.0,Gd,TA,PConc,Ex,TA,Av,ALQ,1274,Unf,0,256,1530,Ex,1530,0,1530,1,0,2,0,3,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2,430,TA,TA,Y,168,36,0,0,0,No Fence,No MiscFeature,6,2009,WD,Normal,260000,3.0,36,3060,5,0,5,1,4,5.0,4.0
50,RL,70.04995836802665,12513,IR1,Lvl,FR2,Gtl,NAmes,Feedr,1Fam,1.5Fin,4,4,1920,2007,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,Fa,No,Unf,0,Unf,0,715,715,Gd,1281,457,1738,0,0,2,0,4,TA,7,Typ,1,Gd,Attchd,1920.0,Unf,1,368,TA,TA,Y,55,0,0,0,0,No Fence,No MiscFeature,6,2009,WD,Normal,104900,2.0,0,2453,90,87,3,1,89,90.0,89.0
60,RL,73.0,8499,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,2006,2007,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,616,616,Ex,616,796,1412,0,0,2,1,3,Gd,6,Typ,1,Gd,BuiltIn,2007.0,Fin,2,432,TA,TA,Y,0,36,0,0,0,No Fence,No MiscFeature,3,2007,New,Partial,156932,2.5,36,2028,4,1,3,3,1,3.0,0.0
160,FV,30.0,3180,Reg,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,600,Ex,520,600,1200,0,0,2,1,2,Gd,4,Typ,0,No Fireplace,Detchd,2005.0,RFn,2,480,TA,TA,Y,0,166,0,0,0,No Fence,No MiscFeature,4,2006,WD,Abnorml,144152,2.5,166,1720,5,0,5,4,1,5.0,1.0
60,FV,70.04995836802665,7500,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,7,5,2000,2000,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,533,Unf,0,281,814,Ex,814,860,1674,1,0,2,1,3,Gd,7,Typ,0,No Fireplace,Attchd,2000.0,RFn,2,663,TA,TA,Y,0,96,0,0,0,No Fence,No MiscFeature,1,2010,WD,Normal,216000,3.5,96,2488,10,0,10,0,10,10.0,10.0
60,RL,68.0,9179,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,BrkFace,158.0,Gd,TA,PConc,Gd,TA,No,GLQ,633,Unf,0,240,873,Ex,882,908,1790,1,0,2,1,3,Gd,7,Typ,0,No Fireplace,Attchd,1999.0,RFn,2,588,TA,TA,Y,0,88,0,0,0,No Fence,No MiscFeature,6,2008,WD,Abnorml,193000,3.5,88,2663,11,0,11,2,9,11.0,9.0
160,RM,41.0,2665,Reg,Lvl,Inside,Gtl,MeadowV,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CemntBd,CmentBd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,548,Rec,173,36,757,Ex,925,550,1475,0,0,2,0,4,TA,6,Typ,1,TA,Attchd,1977.0,RFn,1,336,TA,TA,Y,104,26,0,0,0,No Fence,No MiscFeature,7,2006,WD,Normal,127000,2.0,26,2232,33,0,33,4,29,33.0,29.0
120,RM,70.04995836802665,4435,Reg,Lvl,Inside,Gtl,CollgCr,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,685,Unf,0,163,848,Ex,848,0,848,1,0,1,0,1,Gd,4,Typ,0,No Fireplace,Attchd,2003.0,Fin,2,420,TA,TA,Y,140,0,0,0,0,No Fence,No MiscFeature,6,2009,WD,Normal,144000,2.0,0,1696,7,1,6,1,6,7.0,6.0
20,RL,48.0,10635,IR2,Lvl,FR2,Gtl,CollgCr,Norm,1Fam,1Story,8,5,2003,2003,Hip,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,TA,Av,BLQ,370,GLQ,972,315,1657,Ex,1668,0,1668,1,0,2,0,3,Gd,8,Typ,1,TA,Attchd,2003.0,Fin,2,502,TA,TA,Y,0,262,0,0,0,No Fence,No MiscFeature,5,2010,WD,Normal,232000,3.0,262,3325,7,0,7,0,7,7.0,7.0
50,RL,90.0,5400,Reg,Lvl,Corner,Gtl,OldTown,Artery,1Fam,1.5Fin,4,6,1920,1950,Gable,CBlock,CBlock,None,0.0,Fa,TA,PConc,TA,TA,No,ALQ,315,Rec,105,420,840,Ex,840,534,1374,0,0,1,0,2,TA,6,Typ,0,No Fireplace,Detchd,1967.0,Fin,1,338,TA,TA,Y,0,0,198,0,0,No Fence,No MiscFeature,10,2009,WD,Normal,105000,1.0,198,2214,90,30,60,1,89,43.0,42.0
